"idCaptura";"fkMaquinaRecurso";"registro";"dthCriacao"
4794;9;253472.0;"2024-10-15 13:06:11"
4795;1;1.0;"2024-10-15 13:06:19"
4796;2;73.6;"2024-10-15 13:06:19"
4797;5;0.0;"2024-10-15 13:06:19"
4798;6;0.0;"2024-10-15 13:06:19"
4799;3;0.0;"2024-10-15 13:06:19"
4800;4;1.0;"2024-10-15 13:06:19"
4801;7;1180.0;"2024-10-15 13:06:41"
4802;8;90.0;"2024-10-15 13:06:41"
4803;10;1015810.0;"2024-10-15 13:06:41"
4804;9;253544.0;"2024-10-15 13:06:41"
4805;1;1.1;"2024-10-15 13:06:49"
4806;2;72.8;"2024-10-15 13:06:49"
4807;5;0.0;"2024-10-15 13:06:49"
4808;6;0.0;"2024-10-15 13:06:49"
4809;3;0.0;"2024-10-15 13:06:49"
4810;4;1.0;"2024-10-15 13:06:49"
4811;7;1180.0;"2024-10-15 13:07:12"
4812;8;90.0;"2024-10-15 13:07:12"
4813;10;1015886.0;"2024-10-15 13:07:12"
4814;9;253642.0;"2024-10-15 13:07:12"
4815;1;0.9;"2024-10-15 13:07:19"
4816;2;73.5;"2024-10-15 13:07:19"
4817;5;0.0;"2024-10-15 13:07:19"
4818;6;0.0;"2024-10-15 13:07:19"
4819;3;0.0;"2024-10-15 13:07:19"
4820;4;1.0;"2024-10-15 13:07:19"
4821;7;1180.0;"2024-10-15 13:07:42"
4822;8;90.0;"2024-10-15 13:07:42"
4823;10;1015914.0;"2024-10-15 13:07:42"
4824;9;253688.0;"2024-10-15 13:07:42"
4825;1;1.1;"2024-10-15 13:07:49"
4826;2;72.7;"2024-10-15 13:07:49"
4827;5;0.0;"2024-10-15 13:07:49"
4828;6;0.0;"2024-10-15 13:07:49"
4829;3;0.0;"2024-10-15 13:07:49"
4830;4;1.0;"2024-10-15 13:07:49"
4831;7;1180.0;"2024-10-15 13:08:13"
4832;8;90.0;"2024-10-15 13:08:13"
4833;10;1016019.0;"2024-10-15 13:08:13"
4834;9;253809.0;"2024-10-15 13:08:13"
4835;1;0.9;"2024-10-15 13:08:19"
4836;2;72.8;"2024-10-15 13:08:19"
4837;5;0.0;"2024-10-15 13:08:19"
4838;6;0.0;"2024-10-15 13:08:19"
4839;3;0.0;"2024-10-15 13:08:19"
4840;4;1.0;"2024-10-15 13:08:19"
4841;7;1180.0;"2024-10-15 13:08:43"
4842;8;90.0;"2024-10-15 13:08:43"
4843;10;1016049.0;"2024-10-15 13:08:43"
4844;9;253849.0;"2024-10-15 13:08:43"
4845;1;1.0;"2024-10-15 13:08:49"
4846;2;72.7;"2024-10-15 13:08:49"
4847;5;0.0;"2024-10-15 13:08:49"
4848;6;0.0;"2024-10-15 13:08:49"
4849;3;0.0;"2024-10-15 13:08:49"
4850;4;1.0;"2024-10-15 13:08:49"
4851;7;1180.0;"2024-10-15 13:09:14"
4852;8;90.0;"2024-10-15 13:09:14"
4853;10;1016111.0;"2024-10-15 13:09:14"
4854;9;253918.0;"2024-10-15 13:09:14"
4855;1;1.0;"2024-10-15 13:09:19"
4856;2;72.7;"2024-10-15 13:09:19"
4857;5;0.0;"2024-10-15 13:09:19"
4858;6;0.0;"2024-10-15 13:09:19"
4859;3;0.0;"2024-10-15 13:09:20"
4860;4;1.0;"2024-10-15 13:09:20"
4861;7;1180.0;"2024-10-15 13:09:44"
4862;8;90.0;"2024-10-15 13:09:44"
4863;10;1016274.0;"2024-10-15 13:09:44"
4864;9;254131.0;"2024-10-15 13:09:44"
4865;1;1.2;"2024-10-15 13:09:50"
4866;2;72.6;"2024-10-15 13:09:50"
4867;5;0.0;"2024-10-15 13:09:50"
4868;6;0.0;"2024-10-15 13:09:50"
4869;3;0.0;"2024-10-15 13:09:50"
4870;4;1.0;"2024-10-15 13:09:50"
4871;7;1180.0;"2024-10-15 13:10:15"
4872;8;90.0;"2024-10-15 13:10:15"
4873;10;1016325.0;"2024-10-15 13:10:15"
4874;9;254212.0;"2024-10-15 13:10:15"
4875;1;1.0;"2024-10-15 13:10:20"
4876;2;72.8;"2024-10-15 13:10:20"
4877;5;0.0;"2024-10-15 13:10:20"
4878;6;0.0;"2024-10-15 13:10:20"
4879;3;0.0;"2024-10-15 13:10:20"
4880;4;1.0;"2024-10-15 13:10:20"
4881;7;1180.0;"2024-10-15 13:10:45"
4882;8;90.0;"2024-10-15 13:10:45"
4883;10;1016678.0;"2024-10-15 13:10:45"
4884;9;254518.0;"2024-10-15 13:10:45"
4885;1;1.5;"2024-10-15 13:10:50"
4886;2;72.8;"2024-10-15 13:10:50"
4887;5;0.0;"2024-10-15 13:10:50"
4888;6;0.0;"2024-10-15 13:10:50"
4889;3;0.0;"2024-10-15 13:10:50"
4890;4;1.0;"2024-10-15 13:10:50"
4891;7;1180.0;"2024-10-15 13:11:16"
4892;8;90.0;"2024-10-15 13:11:16"
4893;10;1016771.0;"2024-10-15 13:11:16"
4894;9;254602.0;"2024-10-15 13:11:16"
4895;1;0.8;"2024-10-15 13:11:20"
4896;2;72.8;"2024-10-15 13:11:20"
4897;5;0.0;"2024-10-15 13:11:20"
4898;6;0.0;"2024-10-15 13:11:20"
4899;3;0.0;"2024-10-15 13:11:20"
4900;4;1.0;"2024-10-15 13:11:20"
4901;7;1180.0;"2024-10-15 13:11:46"
4902;8;90.0;"2024-10-15 13:11:46"
4903;10;1016799.0;"2024-10-15 13:11:46"
4904;9;254652.0;"2024-10-15 13:11:46"
4905;1;1.1;"2024-10-15 13:11:50"
4906;2;72.8;"2024-10-15 13:11:50"
4907;5;0.0;"2024-10-15 13:11:50"
4908;6;0.0;"2024-10-15 13:11:50"
4909;3;0.0;"2024-10-15 13:11:50"
4910;4;1.0;"2024-10-15 13:11:50"
4911;7;1180.0;"2024-10-15 13:12:17"
4912;8;90.0;"2024-10-15 13:12:17"
4913;10;1016892.0;"2024-10-15 13:12:17"
4914;9;254751.0;"2024-10-15 13:12:17"
4915;1;1.0;"2024-10-15 13:12:20"
4916;2;72.9;"2024-10-15 13:12:20"
4917;5;0.0;"2024-10-15 13:12:20"
4918;6;0.0;"2024-10-15 13:12:20"
4919;3;0.0;"2024-10-15 13:12:20"
4920;4;1.0;"2024-10-15 13:12:20"
4921;7;1180.0;"2024-10-15 13:12:47"
4922;8;90.0;"2024-10-15 13:12:47"
4923;10;1016923.0;"2024-10-15 13:12:47"
4924;9;254793.0;"2024-10-15 13:12:47"
4925;1;0.8;"2024-10-15 13:12:50"
4926;2;73.6;"2024-10-15 13:12:50"
4927;5;0.0;"2024-10-15 13:12:50"
4928;6;0.0;"2024-10-15 13:12:50"
4929;3;0.0;"2024-10-15 13:12:50"
4930;4;1.0;"2024-10-15 13:12:50"
4931;7;1180.0;"2024-10-15 13:13:18"
4932;8;90.0;"2024-10-15 13:13:18"
4933;10;1016964.0;"2024-10-15 13:13:18"
4934;9;254883.0;"2024-10-15 13:13:18"
4935;1;1.5;"2024-10-15 13:13:20"
4936;2;73.0;"2024-10-15 13:13:20"
4937;5;0.0;"2024-10-15 13:13:20"
4938;6;0.0;"2024-10-15 13:13:20"
4939;3;0.0;"2024-10-15 13:13:21"
4940;4;1.0;"2024-10-15 13:13:21"
4941;7;1180.0;"2024-10-15 13:13:48"
4942;8;90.0;"2024-10-15 13:13:48"
4943;10;1017010.0;"2024-10-15 13:13:48"
4944;9;254938.0;"2024-10-15 13:13:48"
4945;1;1.1;"2024-10-15 13:13:51"
4946;2;73.8;"2024-10-15 13:13:51"
4947;5;0.0;"2024-10-15 13:13:51"
4948;6;0.0;"2024-10-15 13:13:51"
4949;3;0.0;"2024-10-15 13:13:51"
4950;4;1.0;"2024-10-15 13:13:51"
4951;7;1181.0;"2024-10-15 13:14:19"
4952;8;90.0;"2024-10-15 13:14:19"
4953;10;1017192.0;"2024-10-15 13:14:19"
4954;9;255175.0;"2024-10-15 13:14:19"
4955;1;1.2;"2024-10-15 13:14:21"
4956;2;73.1;"2024-10-15 13:14:21"
4957;5;0.0;"2024-10-15 13:14:21"
4958;6;0.0;"2024-10-15 13:14:21"
4959;3;0.0;"2024-10-15 13:14:21"
4960;4;1.0;"2024-10-15 13:14:21"
4961;7;1181.0;"2024-10-15 13:14:49"
4962;8;90.0;"2024-10-15 13:14:49"
4963;10;1017348.0;"2024-10-15 13:14:49"
4964;9;255309.0;"2024-10-15 13:14:49"
4965;1;1.5;"2024-10-15 13:14:51"
4966;2;73.2;"2024-10-15 13:14:51"
4967;5;0.0;"2024-10-15 13:14:51"
4968;6;0.0;"2024-10-15 13:14:51"
4969;3;0.0;"2024-10-15 13:14:51"
4970;4;1.0;"2024-10-15 13:14:51"
4971;7;1181.0;"2024-10-15 13:15:20"
4972;8;90.0;"2024-10-15 13:15:20"
4973;10;1017384.0;"2024-10-15 13:15:20"
4974;9;255361.0;"2024-10-15 13:15:20"
4975;1;1.3;"2024-10-15 13:15:21"
4976;2;72.5;"2024-10-15 13:15:21"
4977;5;0.0;"2024-10-15 13:15:21"
4978;6;0.0;"2024-10-15 13:15:21"
4979;3;0.0;"2024-10-15 13:15:21"
4980;4;1.0;"2024-10-15 13:15:21"
4981;7;1181.0;"2024-10-15 13:15:50"
4982;8;90.0;"2024-10-15 13:15:50"
4983;10;1017536.0;"2024-10-15 13:15:50"
4984;9;255497.0;"2024-10-15 13:15:50"
4985;1;0.9;"2024-10-15 13:15:51"
4986;2;73.3;"2024-10-15 13:15:51"
4987;5;0.0;"2024-10-15 13:15:51"
4988;6;0.0;"2024-10-15 13:15:51"
4989;3;0.0;"2024-10-15 13:15:51"
4990;4;1.0;"2024-10-15 13:15:51"
4991;7;1181.0;"2024-10-15 13:16:21"
4992;8;90.0;"2024-10-15 13:16:21"
4993;10;1017598.0;"2024-10-15 13:16:21"
4994;9;255568.0;"2024-10-15 13:16:21"
4995;1;1.1;"2024-10-15 13:16:21"
4996;2;72.6;"2024-10-15 13:16:21"
4997;5;0.0;"2024-10-15 13:16:21"
4998;6;0.0;"2024-10-15 13:16:21"
4999;3;0.0;"2024-10-15 13:16:21"
5000;4;1.0;"2024-10-15 13:16:21"
5001;1;0.8;"2024-10-15 13:16:51"
5002;7;1181.0;"2024-10-15 13:16:51"
5003;2;73.3;"2024-10-15 13:16:51"
5004;8;90.0;"2024-10-15 13:16:51"
5005;10;1017669.0;"2024-10-15 13:16:51"
5006;9;255644.0;"2024-10-15 13:16:51"
5007;5;0.0;"2024-10-15 13:16:51"
5008;6;0.0;"2024-10-15 13:16:51"
5009;3;0.0;"2024-10-15 13:16:51"
5010;4;1.0;"2024-10-15 13:16:51"
5011;1;0.7;"2024-10-15 13:17:21"
5012;2;72.6;"2024-10-15 13:17:21"
5013;5;0.0;"2024-10-15 13:17:22"
5014;6;0.0;"2024-10-15 13:17:22"
5015;3;0.0;"2024-10-15 13:17:22"
5016;4;1.0;"2024-10-15 13:17:22"
5017;7;1181.0;"2024-10-15 13:17:22"
5018;8;90.0;"2024-10-15 13:17:22"
5019;10;1017730.0;"2024-10-15 13:17:22"
5020;9;255726.0;"2024-10-15 13:17:22"
5021;1;1.3;"2024-10-15 13:17:52"
5022;2;73.7;"2024-10-15 13:17:52"
5023;5;0.0;"2024-10-15 13:17:52"
5024;6;0.0;"2024-10-15 13:17:52"
5025;3;0.0;"2024-10-15 13:17:52"
5026;4;1.0;"2024-10-15 13:17:52"
5027;7;1181.0;"2024-10-15 13:17:52"
5028;8;90.0;"2024-10-15 13:17:52"
5029;10;1017835.0;"2024-10-15 13:17:52"
5030;9;255826.0;"2024-10-15 13:17:52"
5031;1;1.1;"2024-10-15 13:18:22"
5032;2;72.7;"2024-10-15 13:18:22"
5033;5;0.0;"2024-10-15 13:18:22"
5034;6;0.0;"2024-10-15 13:18:22"
5035;3;0.0;"2024-10-15 13:18:22"
5036;4;1.0;"2024-10-15 13:18:22"
5037;7;1181.0;"2024-10-15 13:18:23"
5038;8;90.0;"2024-10-15 13:18:23"
5039;10;1017917.0;"2024-10-15 13:18:23"
5040;9;255929.0;"2024-10-15 13:18:23"
5041;1;1.3;"2024-10-15 13:18:52"
5042;2;72.9;"2024-10-15 13:18:52"
5043;5;0.0;"2024-10-15 13:18:52"
5044;6;0.0;"2024-10-15 13:18:52"
5045;3;0.0;"2024-10-15 13:18:52"
5046;4;1.0;"2024-10-15 13:18:52"
5047;7;1181.0;"2024-10-15 13:18:53"
5048;8;90.0;"2024-10-15 13:18:53"
5049;10;1018045.0;"2024-10-15 13:18:53"
5050;9;256035.0;"2024-10-15 13:18:53"
5051;1;1.0;"2024-10-15 13:19:22"
5052;2;72.7;"2024-10-15 13:19:22"
5053;5;0.0;"2024-10-15 13:19:22"
5054;6;0.0;"2024-10-15 13:19:22"
5055;3;0.0;"2024-10-15 13:19:22"
5056;4;1.0;"2024-10-15 13:19:22"
5057;7;1181.0;"2024-10-15 13:19:24"
5058;8;90.0;"2024-10-15 13:19:24"
5059;10;1018112.0;"2024-10-15 13:19:24"
5060;9;256108.0;"2024-10-15 13:19:24"
5061;1;0.9;"2024-10-15 13:19:52"
5062;2;72.7;"2024-10-15 13:19:52"
5063;5;0.0;"2024-10-15 13:19:52"
5064;6;0.0;"2024-10-15 13:19:52"
5065;3;0.0;"2024-10-15 13:19:52"
5066;4;1.0;"2024-10-15 13:19:52"
5067;7;1181.0;"2024-10-15 13:19:54"
5068;8;91.0;"2024-10-15 13:19:54"
5069;10;1018276.0;"2024-10-15 13:19:54"
5070;9;256295.0;"2024-10-15 13:19:54"
5071;1;8.9;"2024-10-15 13:20:22"
5072;2;73.1;"2024-10-15 13:20:22"
5073;5;0.0;"2024-10-15 13:20:22"
5074;6;0.0;"2024-10-15 13:20:22"
5075;3;0.0;"2024-10-15 13:20:22"
5076;4;1.0;"2024-10-15 13:20:22"
5077;7;1181.0;"2024-10-15 13:20:25"
5078;8;91.0;"2024-10-15 13:20:25"
5079;10;1018348.0;"2024-10-15 13:20:25"
5080;9;256390.0;"2024-10-15 13:20:25"
5081;1;0.9;"2024-10-15 13:20:52"
5082;2;73.1;"2024-10-15 13:20:52"
5083;5;0.0;"2024-10-15 13:20:52"
5084;6;0.0;"2024-10-15 13:20:52"
5085;3;0.0;"2024-10-15 13:20:52"
5086;4;1.0;"2024-10-15 13:20:52"
5087;7;1181.0;"2024-10-15 13:20:55"
5088;8;91.0;"2024-10-15 13:20:55"
5089;10;1018523.0;"2024-10-15 13:20:55"
5090;9;256577.0;"2024-10-15 13:20:55"
5091;1;1.2;"2024-10-15 13:21:22"
5092;2;72.9;"2024-10-15 13:21:22"
5093;5;0.0;"2024-10-15 13:21:22"
5094;6;0.0;"2024-10-15 13:21:22"
5095;3;0.0;"2024-10-15 13:21:22"
5096;4;1.0;"2024-10-15 13:21:22"
5097;7;1181.0;"2024-10-15 13:21:26"
5098;8;91.0;"2024-10-15 13:21:26"
5099;10;1018577.0;"2024-10-15 13:21:26"
5100;9;256646.0;"2024-10-15 13:21:26"
5101;1;0.9;"2024-10-15 13:21:52"
5102;2;72.9;"2024-10-15 13:21:52"
5103;5;0.0;"2024-10-15 13:21:53"
5104;6;0.0;"2024-10-15 13:21:53"
5105;3;0.0;"2024-10-15 13:21:53"
5106;4;1.0;"2024-10-15 13:21:53"
5107;7;1181.0;"2024-10-15 13:21:56"
5108;8;91.0;"2024-10-15 13:21:56"
5109;10;1018621.0;"2024-10-15 13:21:56"
5110;9;256710.0;"2024-10-15 13:21:56"
5111;1;1.2;"2024-10-15 13:22:23"
5112;2;73.0;"2024-10-15 13:22:23"
5113;5;0.0;"2024-10-15 13:22:23"
5114;6;0.0;"2024-10-15 13:22:23"
5115;3;0.0;"2024-10-15 13:22:23"
5116;4;1.0;"2024-10-15 13:22:23"
5117;7;1181.0;"2024-10-15 13:22:27"
5118;8;91.0;"2024-10-15 13:22:27"
5119;10;1018698.0;"2024-10-15 13:22:27"
5120;9;256811.0;"2024-10-15 13:22:27"
5121;1;1.3;"2024-10-15 13:22:53"
5122;2;72.9;"2024-10-15 13:22:53"
5123;5;0.0;"2024-10-15 13:22:53"
5124;6;0.0;"2024-10-15 13:22:53"
5125;3;0.0;"2024-10-15 13:22:53"
5126;4;1.0;"2024-10-15 13:22:53"
5127;7;1181.0;"2024-10-15 13:22:57"
5128;8;91.0;"2024-10-15 13:22:57"
5129;10;1018751.0;"2024-10-15 13:22:57"
5130;9;256874.0;"2024-10-15 13:22:57"
5131;1;1.3;"2024-10-15 13:23:23"
5132;2;72.9;"2024-10-15 13:23:23"
5133;5;0.0;"2024-10-15 13:23:23"
5134;6;0.0;"2024-10-15 13:23:23"
5135;3;0.0;"2024-10-15 13:23:23"
5136;4;1.0;"2024-10-15 13:23:23"
5137;7;1181.0;"2024-10-15 13:23:28"
5138;8;91.0;"2024-10-15 13:23:28"
5139;10;1018799.0;"2024-10-15 13:23:28"
5140;9;256921.0;"2024-10-15 13:23:28"
5141;1;0.8;"2024-10-15 13:23:53"
5142;2;73.0;"2024-10-15 13:23:53"
5143;5;0.0;"2024-10-15 13:23:53"
5144;6;0.0;"2024-10-15 13:23:53"
5145;3;0.0;"2024-10-15 13:23:53"
5146;4;1.0;"2024-10-15 13:23:53"
5147;7;1181.0;"2024-10-15 13:23:58"
5148;8;91.0;"2024-10-15 13:23:58"
5149;10;1018830.0;"2024-10-15 13:23:58"
5150;9;256966.0;"2024-10-15 13:23:58"
5151;1;1.5;"2024-10-15 13:24:23"
5152;2;73.6;"2024-10-15 13:24:23"
5153;5;0.0;"2024-10-15 13:24:23"
5154;6;0.0;"2024-10-15 13:24:23"
5155;3;0.0;"2024-10-15 13:24:23"
5156;4;1.0;"2024-10-15 13:24:23"
5157;7;1182.0;"2024-10-15 13:24:29"
5158;8;91.0;"2024-10-15 13:24:29"
5159;10;1019189.0;"2024-10-15 13:24:29"
5160;9;257381.0;"2024-10-15 13:24:29"
5161;1;1.4;"2024-10-15 13:24:53"
5162;2;73.0;"2024-10-15 13:24:53"
5163;5;0.0;"2024-10-15 13:24:53"
5164;6;0.0;"2024-10-15 13:24:53"
5165;3;0.0;"2024-10-15 13:24:53"
5166;4;1.0;"2024-10-15 13:24:53"
5167;7;1182.0;"2024-10-15 13:24:59"
5168;8;91.0;"2024-10-15 13:24:59"
5169;10;1019406.0;"2024-10-15 13:24:59"
5170;9;257566.0;"2024-10-15 13:24:59"
5171;1;1.0;"2024-10-15 13:25:23"
5172;2;73.6;"2024-10-15 13:25:23"
5173;5;0.0;"2024-10-15 13:25:23"
5174;6;0.0;"2024-10-15 13:25:23"
5175;3;0.0;"2024-10-15 13:25:23"
5176;4;1.0;"2024-10-15 13:25:23"
5177;7;1182.0;"2024-10-15 13:25:30"
5178;8;91.0;"2024-10-15 13:25:30"
5179;10;1019541.0;"2024-10-15 13:25:30"
5180;9;257688.0;"2024-10-15 13:25:30"
5181;1;1.6;"2024-10-15 13:25:53"
5182;2;73.1;"2024-10-15 13:25:53"
5183;5;0.0;"2024-10-15 13:25:54"
5184;6;0.0;"2024-10-15 13:25:54"
5185;3;0.0;"2024-10-15 13:25:54"
5186;4;1.0;"2024-10-15 13:25:54"
5187;7;1182.0;"2024-10-15 13:26:00"
5188;8;91.0;"2024-10-15 13:26:00"
5189;10;1019864.0;"2024-10-15 13:26:00"
5190;9;257957.0;"2024-10-15 13:26:00"
5191;1;6.1;"2024-10-15 13:26:24"
5192;2;73.9;"2024-10-15 13:26:24"
5193;5;0.0;"2024-10-15 13:26:24"
5194;6;0.0;"2024-10-15 13:26:24"
5195;3;0.0;"2024-10-15 13:26:24"
5196;4;1.0;"2024-10-15 13:26:24"
5197;7;1182.0;"2024-10-15 13:26:31"
5198;8;91.0;"2024-10-15 13:26:31"
5199;10;1020373.0;"2024-10-15 13:26:31"
5200;9;258241.0;"2024-10-15 13:26:31"
5201;1;1.3;"2024-10-15 13:26:54"
5202;2;73.1;"2024-10-15 13:26:54"
5203;5;0.0;"2024-10-15 13:26:54"
5204;6;0.0;"2024-10-15 13:26:54"
5205;3;0.0;"2024-10-15 13:26:54"
5206;4;1.0;"2024-10-15 13:26:54"
5207;7;1183.0;"2024-10-15 13:27:01"
5208;8;91.0;"2024-10-15 13:27:01"
5209;10;1020482.0;"2024-10-15 13:27:01"
5210;9;258360.0;"2024-10-15 13:27:01"
5211;1;1.9;"2024-10-15 13:27:24"
5212;2;74.1;"2024-10-15 13:27:24"
5213;5;0.0;"2024-10-15 13:27:24"
5214;6;0.0;"2024-10-15 13:27:24"
5215;3;0.0;"2024-10-15 13:27:24"
5216;4;1.0;"2024-10-15 13:27:24"
5217;7;1183.0;"2024-10-15 13:27:32"
5218;8;91.0;"2024-10-15 13:27:32"
5219;10;1020695.0;"2024-10-15 13:27:32"
5220;9;258523.0;"2024-10-15 13:27:32"
5221;1;1.1;"2024-10-15 13:27:54"
5222;2;72.9;"2024-10-15 13:27:54"
5223;5;0.0;"2024-10-15 13:27:54"
5224;6;0.0;"2024-10-15 13:27:54"
5225;3;0.0;"2024-10-15 13:27:54"
5226;4;1.0;"2024-10-15 13:27:54"
5227;7;1183.0;"2024-10-15 13:28:02"
5228;8;91.0;"2024-10-15 13:28:02"
5229;10;1020731.0;"2024-10-15 13:28:02"
5230;9;258565.0;"2024-10-15 13:28:02"
5231;1;2.2;"2024-10-15 13:28:24"
5232;2;74.3;"2024-10-15 13:28:24"
5233;5;0.0;"2024-10-15 13:28:24"
5234;6;0.0;"2024-10-15 13:28:24"
5235;3;0.0;"2024-10-15 13:28:24"
5236;4;1.0;"2024-10-15 13:28:24"
5237;7;1183.0;"2024-10-15 13:28:33"
5238;8;91.0;"2024-10-15 13:28:33"
5239;10;1020834.0;"2024-10-15 13:28:33"
5240;9;258725.0;"2024-10-15 13:28:33"
5241;1;1.3;"2024-10-15 13:28:54"
5242;2;73.2;"2024-10-15 13:28:54"
5243;5;0.0;"2024-10-15 13:28:54"
5244;6;0.0;"2024-10-15 13:28:54"
5245;3;0.0;"2024-10-15 13:28:54"
5246;4;1.0;"2024-10-15 13:28:54"
5247;7;1183.0;"2024-10-15 13:29:03"
5248;8;91.0;"2024-10-15 13:29:03"
5249;10;1020885.0;"2024-10-15 13:29:03"
5250;9;258775.0;"2024-10-15 13:29:03"
5251;1;0.8;"2024-10-15 13:29:24"
5252;2;74.0;"2024-10-15 13:29:24"
5253;5;0.0;"2024-10-15 13:29:24"
5254;6;0.0;"2024-10-15 13:29:24"
5255;3;0.0;"2024-10-15 13:29:24"
5256;4;1.0;"2024-10-15 13:29:24"
5257;7;1183.0;"2024-10-15 13:29:34"
5258;8;91.0;"2024-10-15 13:29:34"
5259;10;1021031.0;"2024-10-15 13:29:34"
5260;9;258958.0;"2024-10-15 13:29:34"
5261;1;2.8;"2024-10-15 13:29:54"
5262;2;73.0;"2024-10-15 13:29:54"
5263;5;0.0;"2024-10-15 13:29:54"
5264;6;0.0;"2024-10-15 13:29:54"
5265;3;0.0;"2024-10-15 13:29:54"
5266;4;1.0;"2024-10-15 13:29:54"
5267;7;1183.0;"2024-10-15 13:30:04"
5268;8;91.0;"2024-10-15 13:30:04"
5269;10;1021294.0;"2024-10-15 13:30:04"
5270;9;259152.0;"2024-10-15 13:30:04"
5271;1;1.6;"2024-10-15 13:30:24"
5272;2;73.2;"2024-10-15 13:30:24"
5273;5;0.0;"2024-10-15 13:30:24"
5274;6;0.0;"2024-10-15 13:30:24"
5275;3;0.0;"2024-10-15 13:30:25"
5276;4;1.0;"2024-10-15 13:30:25"
5277;7;1183.0;"2024-10-15 13:30:35"
5278;8;91.0;"2024-10-15 13:30:35"
5279;10;1021394.0;"2024-10-15 13:30:35"
5280;9;259248.0;"2024-10-15 13:30:35"
5281;1;1.8;"2024-10-15 13:30:55"
5282;2;72.6;"2024-10-15 13:30:55"
5283;5;0.0;"2024-10-15 13:30:55"
5284;6;0.0;"2024-10-15 13:30:55"
5285;3;0.0;"2024-10-15 13:30:55"
5286;4;1.0;"2024-10-15 13:30:55"
5287;7;1183.0;"2024-10-15 13:31:05"
5288;8;91.0;"2024-10-15 13:31:05"
5289;10;1021528.0;"2024-10-15 13:31:05"
5290;9;259386.0;"2024-10-15 13:31:05"
5291;1;0.8;"2024-10-15 13:31:25"
5292;2;72.6;"2024-10-15 13:31:25"
5293;5;0.0;"2024-10-15 13:31:25"
5294;6;0.0;"2024-10-15 13:31:25"
5295;3;0.0;"2024-10-15 13:31:25"
5296;4;1.0;"2024-10-15 13:31:25"
5297;7;1183.0;"2024-10-15 13:31:36"
5298;8;91.0;"2024-10-15 13:31:36"
5299;10;1021587.0;"2024-10-15 13:31:36"
5300;9;259451.0;"2024-10-15 13:31:36"
5301;1;1.4;"2024-10-15 13:31:55"
5302;2;72.5;"2024-10-15 13:31:55"
5303;5;0.0;"2024-10-15 13:31:55"
5304;6;0.0;"2024-10-15 13:31:55"
5305;3;0.0;"2024-10-15 13:31:55"
5306;4;1.0;"2024-10-15 13:31:55"
5307;7;1183.0;"2024-10-15 13:32:06"
5308;8;91.0;"2024-10-15 13:32:06"
5309;10;1021617.0;"2024-10-15 13:32:06"
5310;9;259526.0;"2024-10-15 13:32:06"
5311;1;0.9;"2024-10-15 13:32:25"
5312;2;72.7;"2024-10-15 13:32:25"
5313;5;0.0;"2024-10-15 13:32:25"
5314;6;0.0;"2024-10-15 13:32:25"
5315;3;0.0;"2024-10-15 13:32:25"
5316;4;1.0;"2024-10-15 13:32:25"
5317;7;1183.0;"2024-10-15 13:32:37"
5318;8;91.0;"2024-10-15 13:32:37"
5319;10;1021641.0;"2024-10-15 13:32:37"
5320;9;259571.0;"2024-10-15 13:32:37"
5321;1;1.2;"2024-10-15 13:32:55"
5322;2;72.6;"2024-10-15 13:32:55"
5323;5;0.0;"2024-10-15 13:32:55"
5324;6;0.0;"2024-10-15 13:32:55"
5325;3;0.0;"2024-10-15 13:32:55"
5326;4;1.0;"2024-10-15 13:32:55"
5327;7;1183.0;"2024-10-15 13:33:07"
5328;8;91.0;"2024-10-15 13:33:07"
5329;10;1021719.0;"2024-10-15 13:33:07"
5330;9;259666.0;"2024-10-15 13:33:07"
5331;1;2.4;"2024-10-15 13:33:25"
5332;2;73.2;"2024-10-15 13:33:25"
5333;5;0.0;"2024-10-15 13:33:25"
5334;6;0.0;"2024-10-15 13:33:25"
5335;3;0.0;"2024-10-15 13:33:25"
5336;4;1.0;"2024-10-15 13:33:25"
5337;7;1183.0;"2024-10-15 13:33:38"
5338;8;91.0;"2024-10-15 13:33:38"
5339;10;1021773.0;"2024-10-15 13:33:38"
5340;9;259742.0;"2024-10-15 13:33:38"
5341;1;7.7;"2024-10-15 13:33:55"
5342;2;72.9;"2024-10-15 13:33:55"
5343;5;0.0;"2024-10-15 13:33:55"
5344;6;0.0;"2024-10-15 13:33:55"
5345;3;0.0;"2024-10-15 13:33:55"
5346;4;1.0;"2024-10-15 13:33:55"
5347;7;1183.0;"2024-10-15 13:34:08"
5348;8;91.0;"2024-10-15 13:34:08"
5349;10;1021813.0;"2024-10-15 13:34:08"
5350;9;259803.0;"2024-10-15 13:34:08"
5351;1;1.1;"2024-10-15 13:34:25"
5352;2;73.2;"2024-10-15 13:34:25"
5353;5;0.0;"2024-10-15 13:34:25"
5354;6;0.0;"2024-10-15 13:34:25"
5355;3;0.0;"2024-10-15 13:34:25"
5356;4;1.0;"2024-10-15 13:34:25"
5357;7;1183.0;"2024-10-15 13:34:39"
5358;8;91.0;"2024-10-15 13:34:39"
5359;10;1021915.0;"2024-10-15 13:34:39"
5360;9;259951.0;"2024-10-15 13:34:39"
5361;1;1.2;"2024-10-15 13:34:55"
5362;2;72.8;"2024-10-15 13:34:55"
5363;5;0.0;"2024-10-15 13:34:55"
5364;6;0.0;"2024-10-15 13:34:55"
5365;3;0.0;"2024-10-15 13:34:55"
